name	param	value	pct_change	time_min	C_over_C0
Ds_m75	Ds	1.25E-10	-0.75	175680	0.752127185
Ds_m75	Ds	1.25E-10	-0.75	177120	0.755922631
Ds_m75	Ds	1.25E-10	-0.75	178560	0.759667579
Ds_m75	Ds	1.25E-10	-0.75	180000	0.763362211
Ds_m75	Ds	1.25E-10	-0.75	181440	0.767007237
Ds_m75	Ds	1.25E-10	-0.75	182880	0.770603121
Ds_m75	Ds	1.25E-10	-0.75	184320	0.774150255
Ds_m75	Ds	1.25E-10	-0.75	185760	0.777649269
Ds_m75	Ds	1.25E-10	-0.75	187200	0.781100594
Ds_m75	Ds	1.25E-10	-0.75	188640	0.78450476
Ds_m75	Ds	1.25E-10	-0.75	190080	0.787862193
Ds_m75	Ds	1.25E-10	-0.75	191520	0.791173605
Ds_m75	Ds	1.25E-10	-0.75	192960	0.794439235
Ds_m75	Ds	1.25E-10	-0.75	194400	0.797659582
Ds_m75	Ds	1.25E-10	-0.75	195840	0.800835375
Ds_m75	Ds	1.25E-10	-0.75	197280	0.803966917
Ds_m75	Ds	1.25E-10	-0.75	198720	0.807054496
Ds_m75	Ds	1.25E-10	-0.75	200160	0.810098941
Ds_m75	Ds	1.25E-10	-0.75	201600	0.813100787
Ds_m75	Ds	1.25E-10	-0.75	203040	0.816060262
Ds_m75	Ds	1.25E-10	-0.75	204480	0.818977953
Ds_m75	Ds	1.25E-10	-0.75	205920	0.821854267
Ds_m75	Ds	1.25E-10	-0.75	207360	0.824689603
Ds_m75	Ds	1.25E-10	-0.75	208800	0.827484606
Ds_m75	Ds	1.25E-10	-0.75	210240	0.830239504
Ds_m75	Ds	1.25E-10	-0.75	211680	0.832955011
Ds_m75	Ds	1.25E-10	-0.75	213120	0.835631666
Ds_m75	Ds	1.25E-10	-0.75	214560	0.838269559
Ds_m75	Ds	1.25E-10	-0.75	216000	0.840869389
Ds_m75	Ds	1.25E-10	-0.75	217440	0.843431612
Ds_m75	Ds	1.25E-10	-0.75	218880	0.845956559
Ds_m75	Ds	1.25E-10	-0.75	220320	0.848444683
Ds_m75	Ds	1.25E-10	-0.75	221760	0.850896635
Ds_m75	Ds	1.25E-10	-0.75	223200	0.853312582
Ds_m75	Ds	1.25E-10	-0.75	224640	0.855693015
Ds_m75	Ds	1.25E-10	-0.75	226080	0.858038539
Ds_m75	Ds	1.25E-10	-0.75	227520	0.860349402
Ds_m75	Ds	1.25E-10	-0.75	228960	0.862626191
Ds_m75	Ds	1.25E-10	-0.75	230400	0.864869125
Ds_m75	Ds	1.25E-10	-0.75	231840	0.867078646
Ds_m75	Ds	1.25E-10	-0.75	233280	0.869255478
Ds_m75	Ds	1.25E-10	-0.75	234720	0.871399768
Ds_m75	Ds	1.25E-10	-0.75	236160	0.873511933
Ds_m75	Ds	1.25E-10	-0.75	237600	0.875592348
Ds_m75	Ds	1.25E-10	-0.75	239040	0.877641625
Ds_m75	Ds	1.25E-10	-0.75	240480	0.879659937
Ds_m75	Ds	1.25E-10	-0.75	241920	0.881647807
Ds_m75	Ds	1.25E-10	-0.75	243360	0.883605604
Ds_m75	Ds	1.25E-10	-0.75	244800	0.885533683
Ds_m75	Ds	1.25E-10	-0.75	246240	0.887432509
Ds_m75	Ds	1.25E-10	-0.75	247680	0.889302352
Ds_m75	Ds	1.25E-10	-0.75	249120	0.891143512
Ds_m75	Ds	1.25E-10	-0.75	250560	0.892956644
kf_p400	kf	0.5	4	1.00E-08	2.75E-14
kf_p400	kf	0.5	4	1440	1.49E-09
kf_p400	kf	0.5	4	2880	1.83E-08
kf_p400	kf	0.5	4	4320	5.41E-08
kf_p400	kf	0.5	4	5760	8.85E-08
kf_p400	kf	0.5	4	7200	1.19E-07
kf_p400	kf	0.5	4	8640	1.47E-07
kf_p400	kf	0.5	4	10080	1.70E-07
