name	param	value	pct_change	time_min	C_over_C0
particle_porosity_m99	particle_porosity	0.005	-0.99	43200	0.097476892
particle_porosity_m99	particle_porosity	0.005	-0.99	44640	0.105582227
particle_porosity_m99	particle_porosity	0.005	-0.99	46080	0.113853726
particle_porosity_m99	particle_porosity	0.005	-0.99	47520	0.122274462
particle_porosity_m99	particle_porosity	0.005	-0.99	48960	0.130828196
particle_porosity_m99	particle_porosity	0.005	-0.99	50400	0.139499366
particle_porosity_m99	particle_porosity	0.005	-0.99	51840	0.148273197
particle_porosity_m99	particle_porosity	0.005	-0.99	53280	0.157135666
particle_porosity_m99	particle_porosity	0.005	-0.99	54720	0.166073693
particle_porosity_m99	particle_porosity	0.005	-0.99	56160	0.175075185
particle_porosity_m99	particle_porosity	0.005	-0.99	57600	0.184128345
particle_porosity_m99	particle_porosity	0.005	-0.99	59040	0.193222563
particle_porosity_m99	particle_porosity	0.005	-0.99	60480	0.202347891
particle_porosity_m99	particle_porosity	0.005	-0.99	61920	0.211494906
particle_porosity_m99	particle_porosity	0.005	-0.99	63360	0.220654938
particle_porosity_m99	particle_porosity	0.005	-0.99	64800	0.229820185
particle_porosity_m99	particle_porosity	0.005	-0.99	66240	0.238983004
particle_porosity_m99	particle_porosity	0.005	-0.99	67680	0.248136759
particle_porosity_m99	particle_porosity	0.005	-0.99	69120	0.257275124
particle_porosity_m99	particle_porosity	0.005	-0.99	70560	0.266392221
particle_porosity_m99	particle_porosity	0.005	-0.99	72000	0.275482898
particle_porosity_m99	particle_porosity	0.005	-0.99	73440	0.284542229
particle_porosity_m99	particle_porosity	0.005	-0.99	74880	0.293565712
particle_porosity_m99	particle_porosity	0.005	-0.99	76320	0.302549309
particle_porosity_m99	particle_porosity	0.005	-0.99	77760	0.311489369
particle_porosity_m99	particle_porosity	0.005	-0.99	79200	0.320382473
particle_porosity_m99	particle_porosity	0.005	-0.99	80640	0.329225582
particle_porosity_m99	particle_porosity	0.005	-0.99	82080	0.338015737
particle_porosity_m99	particle_porosity	0.005	-0.99	83520	0.346750388
particle_porosity_m99	particle_porosity	0.005	-0.99	84960	0.35542753
particle_porosity_m99	particle_porosity	0.005	-0.99	86400	0.364044691
particle_porosity_m99	particle_porosity	0.005	-0.99	87840	0.372600201
particle_porosity_m99	particle_porosity	0.005	-0.99	89280	0.381092278
particle_porosity_m99	particle_porosity	0.005	-0.99	90720	0.389519329
particle_porosity_m99	particle_porosity	0.005	-0.99	92160	0.397880096
particle_porosity_m99	particle_porosity	0.005	-0.99	93600	0.406173136
particle_porosity_m99	particle_porosity	0.005	-0.99	95040	0.414397413
particle_porosity_m99	particle_porosity	0.005	-0.99	96480	0.422551879
particle_porosity_m99	particle_porosity	0.005	-0.99	97920	0.43063567
particle_porosity_m99	particle_porosity	0.005	-0.99	99360	0.438647874
particle_porosity_m99	particle_porosity	0.005	-0.99	100800	0.446587946
particle_porosity_m99	particle_porosity	0.005	-0.99	102240	0.454455173
particle_porosity_m99	particle_porosity	0.005	-0.99	103680	0.462249108
particle_porosity_m99	particle_porosity	0.005	-0.99	105120	0.469969042
particle_porosity_m99	particle_porosity	0.005	-0.99	106560	0.477614808
particle_porosity_m99	particle_porosity	0.005	-0.99	108000	0.485185777
particle_porosity_m99	particle_porosity	0.005	-0.99	109440	0.492681787
particle_porosity_m99	particle_porosity	0.005	-0.99	110880	0.500102552
particle_porosity_m99	particle_porosity	0.005	-0.99	112320	0.507447894
particle_porosity_m99	particle_porosity	0.005	-0.99	113760	0.514717622
particle_porosity_m99	particle_porosity	0.005	-0.99	115200	0.521911532
particle_porosity_m99	particle_porosity	0.005	-0.99	116640	0.529029614
particle_porosity_m99	particle_porosity	0.005	-0.99	118080	0.536071896
particle_porosity_m99	particle_porosity	0.005	-0.99	119520	0.543038249
particle_porosity_m99	particle_porosity	0.005	-0.99	120960	0.549928766
particle_porosity_m99	particle_porosity	0.005	-0.99	122400	0.556743326
particle_porosity_m99	particle_porosity	0.005	-0.99	123840	0.563482254
particle_porosity_m99	particle_porosity	0.005	-0.99	125280	0.570145487
particle_porosity_m99	particle_porosity	0.005	-0.99	126720	0.576733135
particle_porosity_m99	particle_porosity	0.005	-0.99	128160	0.583245421
particle_porosity_m99	particle_porosity	0.005	-0.99	129600	0.589682495
particle_porosity_m99	particle_porosity	0.005	-0.99	131040	0.596044595
particle_porosity_m99	particle_porosity	0.005	-0.99	132480	0.602331814
particle_porosity_m99	particle_porosity	0.005	-0.99	133920	0.608544504
particle_porosity_m99	particle_porosity	0.005	-0.99	135360	0.614682912
particle_porosity_m99	particle_porosity	0.005	-0.99	136800	0.620747232
particle_porosity_m99	particle_porosity	0.005	-0.99	138240	0.626737894
particle_porosity_m99	particle_porosity	0.005	-0.99	139680	0.632655098
particle_porosity_m99	particle_porosity	0.005	-0.99	141120	0.638499145
particle_porosity_m99	particle_porosity	0.005	-0.99	142560	0.644270502
particle_porosity_m99	particle_porosity	0.005	-0.99	144000	0.649969441
particle_porosity_m99	particle_porosity	0.005	-0.99	145440	0.655596381
particle_porosity_m99	particle_porosity	0.005	-0.99	146880	0.661151693
particle_porosity_m99	particle_porosity	0.005	-0.99	148320	0.666635707
particle_porosity_m99	particle_porosity	0.005	-0.99	149760	0.672048919
particle_porosity_m99	particle_porosity	0.005	-0.99	151200	0.677391791
particle_porosity_m99	particle_porosity	0.005	-0.99	152640	0.682664708
particle_porosity_m99	particle_porosity	0.005	-0.99	154080	0.687868084
particle_porosity_m99	particle_porosity	0.005	-0.99	155520	0.693002431
particle_porosity_m99	particle_porosity	0.005	-0.99	156960	0.698068168
particle_porosity_m99	particle_porosity	0.005	-0.99	158400	0.703065812
particle_porosity_m99	particle_porosity	0.005	-0.99	159840	0.707995915
particle_porosity_m99	particle_porosity	0.005	-0.99	161280	0.712858868
particle_porosity_m99	particle_porosity	0.005	-0.99	162720	0.717655254
particle_porosity_m99	particle_porosity	0.005	-0.99	164160	0.722385614
particle_porosity_m99	particle_porosity	0.005	-0.99	165600	0.727050371
particle_porosity_m99	particle_porosity	0.005	-0.99	167040	0.731650054
particle_porosity_m99	particle_porosity	0.005	-0.99	168480	0.73618523
particle_porosity_m99	particle_porosity	0.005	-0.99	169920	0.740656532
particle_porosity_m99	particle_porosity	0.005	-0.99	171360	0.745064597
particle_porosity_m99	particle_porosity	0.005	-0.99	172800	0.749409728
particle_porosity_m99	particle_porosity	0.005	-0.99	174240	0.753692533
particle_porosity_m99	particle_porosity	0.005	-0.99	175680	0.757913731
particle_porosity_m99	particle_porosity	0.005	-0.99	177120	0.762073791
particle_porosity_m99	particle_porosity	0.005	-0.99	178560	0.766173306
particle_porosity_m99	particle_porosity	0.005	-0.99	180000	0.770212862
particle_porosity_m99	particle_porosity	0.005	-0.99	181440	0.774193021
particle_porosity_m99	particle_porosity	0.005	-0.99	182880	0.778114354
particle_porosity_m99	particle_porosity	0.005	-0.99	184320	0.781977522
particle_porosity_m99	particle_porosity	0.005	-0.99	185760	0.785783083
particle_porosity_m99	particle_porosity	0.005	-0.99	187200	0.789531623
particle_porosity_m99	particle_porosity	0.005	-0.99	188640	0.793223701
particle_porosity_m99	particle_porosity	0.005	-0.99	190080	0.796859984
particle_porosity_m99	particle_porosity	0.005	-0.99	191520	0.80044101
particle_porosity_m99	particle_porosity	0.005	-0.99	192960	0.803967474
particle_porosity_m99	particle_porosity	0.005	-0.99	194400	0.807439808
particle_porosity_m99	particle_porosity	0.005	-0.99	195840	0.810858707
particle_porosity_m99	particle_porosity	0.005	-0.99	197280	0.814224858
particle_porosity_m99	particle_porosity	0.005	-0.99	198720	0.817538759
particle_porosity_m99	particle_porosity	0.005	-0.99	200160	0.820801004
particle_porosity_m99	particle_porosity	0.005	-0.99	201600	0.824012043
particle_porosity_m99	particle_porosity	0.005	-0.99	203040	0.827172795
particle_porosity_m99	particle_porosity	0.005	-0.99	204480	0.830283862
particle_porosity_m99	particle_porosity	0.005	-0.99	205920	0.83334555
particle_porosity_m99	particle_porosity	0.005	-0.99	207360	0.836358619
particle_porosity_m99	particle_porosity	0.005	-0.99	208800	0.839323654
particle_porosity_m99	particle_porosity	0.005	-0.99	210240	0.842241175
particle_porosity_m99	particle_porosity	0.005	-0.99	211680	0.845111697
particle_porosity_m99	particle_porosity	0.005	-0.99	213120	0.847936162
particle_porosity_m99	particle_porosity	0.005	-0.99	214560	0.85071485
particle_porosity_m99	particle_porosity	0.005	-0.99	216000	0.853448247
particle_porosity_m99	particle_porosity	0.005	-0.99	217440	0.856137269
particle_porosity_m99	particle_porosity	0.005	-0.99	218880	0.858782284
particle_porosity_m99	particle_porosity	0.005	-0.99	220320	0.861383959
particle_porosity_m99	particle_porosity	0.005	-0.99	221760	0.863942696
particle_porosity_m99	particle_porosity	0.005	-0.99	223200	0.866459157
particle_porosity_m99	particle_porosity	0.005	-0.99	224640	0.868933993
particle_porosity_m99	particle_porosity	0.005	-0.99	226080	0.871367621
particle_porosity_m99	particle_porosity	0.005	-0.99	227520	0.873760691
particle_porosity_m99	particle_porosity	0.005	-0.99	228960	0.876113749
particle_porosity_m99	particle_porosity	0.005	-0.99	230400	0.878427295
particle_porosity_m99	particle_porosity	0.005	-0.99	231840	0.880701896
particle_porosity_m99	particle_porosity	0.005	-0.99	233280	0.882938099
particle_porosity_m99	particle_porosity	0.005	-0.99	234720	0.885136417
particle_porosity_m99	particle_porosity	0.005	-0.99	236160	0.887297405
particle_porosity_m99	particle_porosity	0.005	-0.99	237600	0.889421566
particle_porosity_m99	particle_porosity	0.005	-0.99	239040	0.891509408
particle_porosity_m99	particle_porosity	0.005	-0.99	240480	0.893561548
particle_porosity_m99	particle_porosity	0.005	-0.99	241920	0.895578253
particle_porosity_m99	particle_porosity	0.005	-0.99	243360	0.897560348
particle_porosity_m99	particle_porosity	0.005	-0.99	244800	0.899508239
particle_porosity_m99	particle_porosity	0.005	-0.99	246240	0.901422224
particle_porosity_m99	particle_porosity	0.005	-0.99	247680	0.903303145
